State,County,LILATracts_halfAnd10,LILATracts_1And10,LILATracts_1And20,LILATracts_Vehicle,NumTracts,LILATracts_halfAnd10_ratio,LILATracts_1And10_ratio,LILATracts_1And20_ratio,LILATracts_Vehicle_ratio,LILATracts_halfAnd10_flag,LILATracts_1And10_flag,LILATracts_1And20_flag,LILATracts_Vehicle_flag
Texas,Motley County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
Texas,Nacogdoches County,5,3,3,2,13,0.38,0.23,0.23,0.15,0,0,0,0
Texas,Navarro County,2,2,2,1,10,0.2,0.2,0.2,0.1,0,0,0,0
Texas,Newton County,4,4,0,0,4,1.0,1.0,0.0,0.0,1,1,0,0
Texas,Nolan County,2,0,0,1,5,0.4,0.0,0.0,0.2,0,0,0,0
Texas,Nueces County,34,16,15,19,81,0.42,0.2,0.19,0.23,0,0,0,0
Texas,Ochiltree County,1,0,0,0,3,0.33,0.0,0.0,0.0,0,0,0,0
Texas,Oldham County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
Texas,Orange County,5,4,4,2,21,0.24,0.19,0.19,0.1,0,0,0,0
Texas,Palo Pinto County,3,3,3,2,9,0.33,0.33,0.33,0.22,0,0,0,0
Texas,Panola County,2,2,1,2,6,0.33,0.33,0.17,0.33,0,0,0,0
Texas,Parker County,3,3,3,0,19,0.16,0.16,0.16,0.0,0,0,0,0
Texas,Parmer County,1,1,1,0,2,0.5,0.5,0.5,0.0,1,1,1,0
Texas,Pecos County,1,1,1,0,4,0.25,0.25,0.25,0.0,0,0,0,0
Texas,Polk County,1,1,0,2,10,0.1,0.1,0.0,0.2,0,0,0,0
Texas,Potter County,18,8,8,7,33,0.55,0.24,0.24,0.21,1,0,0,0
Texas,Presidio County,1,1,1,0,2,0.5,0.5,0.5,0.0,1,1,1,0
Texas,Rains County,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0
Texas,Randall County,4,2,2,1,29,0.14,0.07,0.07,0.03,0,0,0,0
Texas,Reagan County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
Texas,Real County,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
Texas,Red River County,3,3,1,0,4,0.75,0.75,0.25,0.0,1,1,0,0
Texas,Reeves County,2,2,2,2,5,0.4,0.4,0.4,0.4,0,0,0,0
Texas,Refugio County,1,1,0,0,2,0.5,0.5,0.0,0.0,1,1,0,0
Texas,Roberts County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
Texas,Robertson County,1,1,0,2,5,0.2,0.2,0.0,0.4,0,0,0,0
Texas,Rockwall County,0,0,0,0,11,0.0,0.0,0.0,0.0,0,0,0,0
Texas,Runnels County,2,2,2,0,4,0.5,0.5,0.5,0.0,1,1,1,0
Texas,Rusk County,5,5,3,2,13,0.38,0.38,0.23,0.15,0,0,0,0
Texas,Sabine County,1,1,0,0,3,0.33,0.33,0.0,0.0,0,0,0,0
Texas,San Augustine County,2,2,0,0,3,0.67,0.67,0.0,0.0,1,1,0,0
Texas,San Jacinto County,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0
Texas,San Patricio County,5,3,3,3,16,0.31,0.19,0.19,0.19,0,0,0,0
Texas,San Saba County,1,0,0,0,2,0.5,0.0,0.0,0.0,1,0,0,0
Texas,Schleicher County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
Texas,Scurry County,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0
Texas,Shackelford County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
Texas,Shelby County,2,2,1,2,6,0.33,0.33,0.17,0.33,0,0,0,0
Texas,Sherman County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
Texas,Smith County,12,6,6,4,41,0.29,0.15,0.15,0.1,0,0,0,0
Texas,Somervell County,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0
Texas,Starr County,9,8,7,5,15,0.6,0.53,0.47,0.33,1,1,0,0
Texas,Stephens County,2,1,1,1,3,0.67,0.33,0.33,0.33,1,0,0,0
Texas,Sterling County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
Texas,Stonewall County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
Texas,Sutton County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
Texas,Swisher County,2,1,0,0,3,0.67,0.33,0.0,0.0,1,0,0,0
Texas,Tarrant County,132,65,65,42,357,0.37,0.18,0.18,0.12,0,0,0,0
Texas,Taylor County,19,11,11,4,37,0.51,0.3,0.3,0.11,1,0,0,0
Texas,Terrell County,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
Texas,Terry County,1,1,1,0,3,0.33,0.33,0.33,0.0,0,0,0,0
Texas,Throckmorton County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
Texas,Titus County,4,3,2,1,8,0.5,0.38,0.25,0.12,1,0,0,0
Texas,Tom Green County,8,5,5,3,25,0.32,0.2,0.2,0.12,0,0,0,0
Texas,Travis County,78,25,25,25,217,0.36,0.12,0.12,0.12,0,0,0,0
Texas,Trinity County,1,1,1,2,5,0.2,0.2,0.2,0.4,0,0,0,0
Texas,Tyler County,2,2,1,1,5,0.4,0.4,0.2,0.2,0,0,0,0
Texas,Upshur County,2,2,0,1,7,0.29,0.29,0.0,0.14,0,0,0,0
Texas,Upton County,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0
Texas,Uvalde County,4,4,4,3,5,0.8,0.8,0.8,0.6,1,1,1,1
Texas,Val Verde County,5,4,4,3,10,0.5,0.4,0.4,0.3,1,0,0,0
Texas,Van Zandt County,3,2,2,2,10,0.3,0.2,0.2,0.2,0,0,0,0
Texas,Victoria County,10,4,3,2,22,0.45,0.18,0.14,0.09,0,0,0,0
Texas,Walker County,5,4,3,0,10,0.5,0.4,0.3,0.0,1,0,0,0
Texas,Waller County,1,1,1,1,6,0.17,0.17,0.17,0.17,0,0,0,0
Texas,Ward County,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0
Texas,Washington County,0,0,0,0,6,0.0,0.0,0.0,0.0,0,0,0,0
Texas,Webb County,31,11,11,6,61,0.51,0.18,0.18,0.1,1,0,0,0
Texas,Wharton County,1,1,1,1,11,0.09,0.09,0.09,0.09,0,0,0,0
Texas,Wheeler County,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0
Texas,Wichita County,17,9,9,4,36,0.47,0.25,0.25,0.11,0,0,0,0
Texas,Wilbarger County,2,2,2,0,4,0.5,0.5,0.5,0.0,1,1,1,0
Texas,Willacy County,3,3,3,0,5,0.6,0.6,0.6,0.0,1,1,1,0
Texas,Williamson County,17,14,13,4,89,0.19,0.16,0.15,0.04,0,0,0,0
Texas,Wilson County,0,0,0,0,11,0.0,0.0,0.0,0.0,0,0,0,0
Texas,Winkler County,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0
Texas,Wise County,2,2,2,2,11,0.18,0.18,0.18,0.18,0,0,0,0
Texas,Wood County,4,3,2,0,10,0.4,0.3,0.2,0.0,0,0,0,0
Texas,Yoakum County,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0
Texas,Young County,1,1,1,0,4,0.25,0.25,0.25,0.0,0,0,0,0
Texas,Zapata County,3,2,1,1,3,1.0,0.67,0.33,0.33,1,1,0,0
Texas,Zavala County,3,3,2,4,4,0.75,0.75,0.5,1.0,1,1,1,1
Utah,Beaver County,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0
Utah,Box Elder County,4,1,1,1,11,0.36,0.09,0.09,0.09,0,0,0,0
Utah,Cache County,8,1,1,1,26,0.31,0.04,0.04,0.04,0,0,0,0
Utah,Carbon County,2,1,1,1,5,0.4,0.2,0.2,0.2,0,0,0,0
Utah,Daggett County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
Utah,Davis County,11,2,2,0,54,0.2,0.04,0.04,0.0,0,0,0,0
Utah,Duchesne County,1,1,1,1,3,0.33,0.33,0.33,0.33,0,0,0,0
Utah,Emery County,1,1,1,1,3,0.33,0.33,0.33,0.33,0,0,0,0
Utah,Garfield County,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0
Utah,Grand County,0,0,0,1,2,0.0,0.0,0.0,0.5,0,0,0,1
Utah,Iron County,5,3,2,1,8,0.62,0.38,0.25,0.12,1,0,0,0
Utah,Juab County,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0
Utah,Kane County,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0
Utah,Millard County,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0
Utah,Morgan County,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0
Utah,Piute County,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
Utah,Rich County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
Utah,Salt Lake County,55,13,13,15,211,0.26,0.06,0.06,0.07,0,0,0,0
Utah,San Juan County,2,2,2,2,4,0.5,0.5,0.5,0.5,1,1,1,1
Utah,Sanpete County,2,1,0,0,5,0.4,0.2,0.0,0.0,0,0,0,0
Utah,Sevier County,1,0,0,0,5,0.2,0.0,0.0,0.0,0,0,0,0
Utah,Summit County,0,0,0,0,13,0.0,0.0,0.0,0.0,0,0,0,0
Utah,Tooele County,4,3,3,2,10,0.4,0.3,0.3,0.2,0,0,0,0
Utah,Uintah County,1,1,1,0,6,0.17,0.17,0.17,0.0,0,0,0,0
Utah,Utah County,33,9,9,1,127,0.26,0.07,0.07,0.01,0,0,0,0
Utah,Wasatch County,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0
Utah,Washington County,8,5,4,1,21,0.38,0.24,0.19,0.05,0,0,0,0
Utah,Wayne County,1,1,0,0,1,1.0,1.0,0.0,0.0,1,1,0,0
Utah,Weber County,14,3,3,2,50,0.28,0.06,0.06,0.04,0,0,0,0
Vermont,Addison County,0,0,0,0,10,0.0,0.0,0.0,0.0,0,0,0,0
Vermont,Bennington County,2,1,1,1,12,0.17,0.08,0.08,0.08,0,0,0,0
Vermont,Caledonia County,0,0,0,0,10,0.0,0.0,0.0,0.0,0,0,0,0
Vermont,Chittenden County,10,0,0,5,34,0.29,0.0,0.0,0.15,0,0,0,0
Vermont,Essex County,1,1,0,0,3,0.33,0.33,0.0,0.0,0,0,0,0
Vermont,Franklin County,1,0,0,0,10,0.1,0.0,0.0,0.0,0,0,0,0
Vermont,Grand Isle County,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0
Vermont,Lamoille County,0,0,0,0,7,0.0,0.0,0.0,0.0,0,0,0,0
Vermont,Orange County,1,1,0,0,10,0.1,0.1,0.0,0.0,0,0,0,0
Vermont,Orleans County,2,2,0,1,10,0.2,0.2,0.0,0.1,0,0,0,0
Vermont,Rutland County,3,2,2,2,20,0.15,0.1,0.1,0.1,0,0,0,0
Vermont,Washington County,3,3,2,2,19,0.16,0.16,0.11,0.11,0,0,0,0
Vermont,Windham County,3,1,1,2,18,0.17,0.06,0.06,0.11,0,0,0,0
Vermont,Windsor County,1,1,1,2,18,0.06,0.06,0.06,0.11,0,0,0,0
Virginia,Accomack County,1,1,0,7,9,0.11,0.11,0.0,0.78,0,0,0,1
Virginia,Albemarle County,3,1,1,0,22,0.14,0.05,0.05,0.0,0,0,0,0
Virginia,Alexandria city,4,0,0,1,38,0.11,0.0,0.0,0.03,0,0,0,0
Virginia,Alleghany County,1,1,1,1,6,0.17,0.17,0.17,0.17,0,0,0,0
Virginia,Amelia County,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0
Virginia,Amherst County,4,2,1,0,9,0.44,0.22,0.11,0.0,0,0,0,0
Virginia,Appomattox County,0,0,0,1,3,0.0,0.0,0.0,0.33,0,0,0,0
Virginia,Arlington County,4,0,0,3,59,0.07,0.0,0.0,0.05,0,0,0,0
Virginia,Augusta County,2,2,1,2,13,0.15,0.15,0.08,0.15,0,0,0,0
Virginia,Bath County,1,1,0,0,1,1.0,1.0,0.0,0.0,1,1,0,0
Virginia,Bedford County,1,1,1,1,17,0.06,0.06,0.06,0.06,0,0,0,0
Virginia,Bland County,1,1,0,0,2,0.5,0.5,0.0,0.0,1,1,0,0
Virginia,Botetourt County,2,2,0,0,8,0.25,0.25,0.0,0.0,0,0,0,0
Virginia,Bristol city,4,3,3,3,4,1.0,0.75,0.75,0.75,1,1,1,1
Virginia,Brunswick County,1,1,1,2,5,0.2,0.2,0.2,0.4,0,0,0,0
Virginia,Buchanan County,0,0,0,3,7,0.0,0.0,0.0,0.43,0,0,0,0
Virginia,Buckingham County,2,2,0,1,4,0.5,0.5,0.0,0.25,1,1,0,0
Virginia,Buena Vista city,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
Virginia,Campbell County,2,2,2,4,12,0.17,0.17,0.17,0.33,0,0,0,0
Virginia,Caroline County,0,0,0,0,7,0.0,0.0,0.0,0.0,0,0,0,0
Virginia,Carroll County,1,1,0,4,7,0.14,0.14,0.0,0.57,0,0,0,1
Virginia,Charles City County,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0
Virginia,Charlotte County,3,3,0,2,3,1.0,1.0,0.0,0.67,1,1,0,1
Virginia,Charlottesville city,4,1,1,3,12,0.33,0.08,0.08,0.25,0,0,0,0
Virginia,Chesapeake city,12,8,8,4,41,0.29,0.2,0.2,0.1,0,0,0,0
Virginia,Chesterfield County,14,6,6,1,71,0.2,0.08,0.08,0.01,0,0,0,0
Virginia,Clarke County,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0
Virginia,Colonial Heights city,3,1,1,1,5,0.6,0.2,0.2,0.2,1,0,0,0
Virginia,Covington city,2,1,1,0,2,1.0,0.5,0.5,0.0,1,1,1,0
Virginia,Craig County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
Virginia,Culpeper County,3,3,3,2,8,0.38,0.38,0.38,0.25,0,0,0,0
Virginia,Cumberland County,2,2,0,2,2,1.0,1.0,0.0,1.0,1,1,0,1
Virginia,Danville city,12,4,4,5,16,0.75,0.25,0.25,0.31,1,0,0,0
Virginia,Dickenson County,0,0,0,4,4,0.0,0.0,0.0,1.0,0,0,0,1
Virginia,Dinwiddie County,3,2,1,1,6,0.5,0.33,0.17,0.17,1,0,0,0
Virginia,Emporia city,2,0,0,1,2,1.0,0.0,0.0,0.5,1,0,0,1
Virginia,Essex County,2,2,1,1,3,0.67,0.67,0.33,0.33,1,1,0,0
Virginia,Fairfax County,22,3,3,3,257,0.09,0.01,0.01,0.01,0,0,0,0
Virginia,Fairfax city,0,0,0,0,5,0.0,0.0,0.0,0.0,0,0,0,0
Virginia,Falls Church city,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0
Virginia,Fauquier County,0,0,0,0,17,0.0,0.0,0.0,0.0,0,0,0,0
Virginia,Floyd County,3,3,0,0,3,1.0,1.0,0.0,0.0,1,1,0,0
Virginia,Fluvanna County,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0
Virginia,Franklin County,4,4,1,4,10,0.4,0.4,0.1,0.4,0,0,0,0
Virginia,Franklin city,2,2,2,1,2,1.0,1.0,1.0,0.5,1,1,1,1
Virginia,Frederick County,1,0,0,1,14,0.07,0.0,0.0,0.07,0,0,0,0
Virginia,Fredericksburg city,4,2,2,2,6,0.67,0.33,0.33,0.33,1,0,0,0
Virginia,Galax city,2,0,0,0,2,1.0,0.0,0.0,0.0,1,0,0,0
Virginia,Giles County,0,0,0,1,4,0.0,0.0,0.0,0.25,0,0,0,0
Virginia,Gloucester County,1,1,1,1,8,0.12,0.12,0.12,0.12,0,0,0,0
Virginia,Goochland County,0,0,0,0,5,0.0,0.0,0.0,0.0,0,0,0,0
Virginia,Grayson County,2,2,0,2,5,0.4,0.4,0.0,0.4,0,0,0,0
Virginia,Greene County,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0
Virginia,Greensville County,0,0,0,1,3,0.0,0.0,0.0,0.33,0,0,0,0
Virginia,Halifax County,8,7,1,4,9,0.89,0.78,0.11,0.44,1,1,0,0
Virginia,Hampton city,21,7,7,8,33,0.64,0.21,0.21,0.24,1,0,0,0
Virginia,Hanover County,1,1,1,1,23,0.04,0.04,0.04,0.04,0,0,0,0
Virginia,Harrisonburg city,7,2,2,1,11,0.64,0.18,0.18,0.09,1,0,0,0
Virginia,Henrico County,21,7,7,6,63,0.33,0.11,0.11,0.1,0,0,0,0
Virginia,Henry County,6,6,6,7,14,0.43,0.43,0.43,0.5,0,0,0,1
Virginia,Highland County,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
Virginia,Hopewell city,4,3,3,2,6,0.67,0.5,0.5,0.33,1,1,1,0
Virginia,Isle of Wight County,0,0,0,1,8,0.0,0.0,0.0,0.12,0,0,0,0
Virginia,James City County,2,1,1,0,11,0.18,0.09,0.09,0.0,0,0,0,0
Virginia,King George County,0,0,0,0,5,0.0,0.0,0.0,0.0,0,0,0,0
Virginia,King William County,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0
Virginia,King and Queen County,1,1,0,0,2,0.5,0.5,0.0,0.0,1,1,0,0
Virginia,Lancaster County,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0
Virginia,Lee County,0,0,0,5,6,0.0,0.0,0.0,0.83,0,0,0,1
Virginia,Lexington city,1,0,0,0,1,1.0,0.0,0.0,0.0,1,0,0,0
Virginia,Loudoun County,7,1,1,1,65,0.11,0.02,0.02,0.02,0,0,0,0
Virginia,Louisa County,0,0,0,1,6,0.0,0.0,0.0,0.17,0,0,0,0
Virginia,Lunenburg County,0,0,0,1,3,0.0,0.0,0.0,0.33,0,0,0,0
Virginia,Lynchburg city,14,6,6,9,19,0.74,0.32,0.32,0.47,1,0,0,0
Virginia,Madison County,0,0,0,1,2,0.0,0.0,0.0,0.5,0,0,0,1
Virginia,Manassas Park city,1,1,1,0,2,0.5,0.5,0.5,0.0,1,1,1,0
Virginia,Manassas city,4,1,1,0,7,0.57,0.14,0.14,0.0,1,0,0,0
Virginia,Martinsville city,4,2,2,3,5,0.8,0.4,0.4,0.6,1,0,0,1
Virginia,Mathews County,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0
Virginia,Mecklenburg County,4,4,2,3,9,0.44,0.44,0.22,0.33,0,0,0,0
Virginia,Middlesex County,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0
Virginia,Montgomery County,6,4,4,2,16,0.38,0.25,0.25,0.12,0,0,0,0
Virginia,Nelson County,1,1,0,1,3,0.33,0.33,0.0,0.33,0,0,0,0
Virginia,New Kent County,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0
Virginia,Newport News city,28,11,11,11,44,0.64,0.25,0.25,0.25,1,0,0,0
Virginia,Norfolk city,47,16,16,19,79,0.59,0.2,0.2,0.24,1,0,0,0
Virginia,Northampton County,0,0,0,2,3,0.0,0.0,0.0,0.67,0,0,0,1
Virginia,Northumberland County,0,0,0,1,3,0.0,0.0,0.0,0.33,0,0,0,0
Virginia,Norton city,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1
Virginia,Nottoway County,2,2,0,2,4,0.5,0.5,0.0,0.5,1,1,0,1
Virginia,Orange County,1,1,1,1,5,0.2,0.2,0.2,0.2,0,0,0,0
Virginia,Page County,0,0,0,1,5,0.0,0.0,0.0,0.2,0,0,0,0
Virginia,Patrick County,2,2,0,1,4,0.5,0.5,0.0,0.25,1,1,0,0
Virginia,Petersburg city,10,9,9,8,11,0.91,0.82,0.82,0.73,1,1,1,1
Virginia,Pittsylvania County,6,6,2,2,16,0.38,0.38,0.12,0.12,0,0,0,0
Virginia,Poquoson city,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0
Virginia,Portsmouth city,16,4,4,6,31,0.52,0.13,0.13,0.19,1,0,0,0
Virginia,Powhatan County,0,0,0,0,5,0.0,0.0,0.0,0.0,0,0,0,0
Virginia,Prince Edward County,2,2,0,2,5,0.4,0.4,0.0,0.4,0,0,0,0
Virginia,Prince George County,3,3,3,0,7,0.43,0.43,0.43,0.0,0,0,0,0
Virginia,Prince William County,24,10,10,3,82,0.29,0.12,0.12,0.04,0,0,0,0
Virginia,Pulaski County,2,2,2,5,8,0.25,0.25,0.25,0.62,0,0,0,1
Virginia,Radford city,3,3,3,1,3,1.0,1.0,1.0,0.33,1,1,1,0
Virginia,Rappahannock County,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0
Virginia,Richmond County,0,0,0,1,2,0.0,0.0,0.0,0.5,0,0,0,1
Virginia,Richmond city,35,13,13,24,66,0.53,0.2,0.2,0.36,1,0,0,0
Virginia,Roanoke County,4,0,0,2,18,0.22,0.0,0.0,0.11,0,0,0,0
Virginia,Roanoke city,19,10,10,15,23,0.83,0.43,0.43,0.65,1,0,0,1
Virginia,Rockbridge County,3,3,0,1,4,0.75,0.75,0.0,0.25,1,1,0,0
Virginia,Rockingham County,3,3,2,5,19,0.16,0.16,0.11,0.26,0,0,0,0
Virginia,Russell County,0,0,0,3,7,0.0,0.0,0.0,0.43,0,0,0,0
Virginia,Salem city,1,0,0,0,5,0.2,0.0,0.0,0.0,0,0,0,0
Virginia,Scott County,2,2,1,3,6,0.33,0.33,0.17,0.5,0,0,0,1
Virginia,Shenandoah County,1,1,1,2,9,0.11,0.11,0.11,0.22,0,0,0,0
Virginia,Smyth County,1,1,1,7,9,0.11,0.11,0.11,0.78,0,0,0,1
Virginia,Southampton County,1,1,0,1,5,0.2,0.2,0.0,0.2,0,0,0,0
Virginia,Spotsylvania County,6,4,4,1,30,0.2,0.13,0.13,0.03,0,0,0,0
Virginia,Stafford County,3,2,2,0,27,0.11,0.07,0.07,0.0,0,0,0,0
Virginia,Staunton city,4,0,0,0,6,0.67,0.0,0.0,0.0,1,0,0,0
Virginia,Suffolk city,7,4,4,5,28,0.25,0.14,0.14,0.18,0,0,0,0
Virginia,Surry County,2,2,0,1,2,1.0,1.0,0.0,0.5,1,1,0,1
Virginia,Sussex County,1,1,0,1,5,0.2,0.2,0.0,0.2,0,0,0,0
Virginia,Tazewell County,3,3,3,3,11,0.27,0.27,0.27,0.27,0,0,0,0
Virginia,Virginia Beach city,22,7,7,3,99,0.22,0.07,0.07,0.03,0,0,0,0
Virginia,Warren County,3,3,3,3,8,0.38,0.38,0.38,0.38,0,0,0,0
Virginia,Washington County,2,2,2,4,13,0.15,0.15,0.15,0.31,0,0,0,0
Virginia,Waynesboro city,2,1,1,1,5,0.4,0.2,0.2,0.2,0,0,0,0
Virginia,Westmoreland County,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0
Virginia,Williamsburg city,3,2,2,1,3,1.0,0.67,0.67,0.33,1,1,1,0
Virginia,Winchester city,2,0,0,2,5,0.4,0.0,0.0,0.4,0,0,0,0
Virginia,Wise County,3,3,3,8,11,0.27,0.27,0.27,0.73,0,0,0,1
Virginia,Wythe County,1,1,1,2,6,0.17,0.17,0.17,0.33,0,0,0,0
Virginia,York County,1,0,0,0,14,0.07,0.0,0.0,0.0,0,0,0,0
Washington,Adams County,4,2,1,1,5,0.8,0.4,0.2,0.2,1,0,0,0
Washington,Asotin County,3,0,0,0,6,0.5,0.0,0.0,0.0,1,0,0,0
Washington,Benton County,13,5,5,4,37,0.35,0.14,0.14,0.11,0,0,0,0
Washington,Chelan County,5,3,2,2,14,0.36,0.21,0.14,0.14,0,0,0,0
Washington,Clallam County,7,3,3,2,21,0.33,0.14,0.14,0.1,0,0,0,0
Washington,Clark County,23,4,4,4,104,0.22,0.04,0.04,0.04,0,0,0,0
Washington,Columbia County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
Washington,Cowlitz County,11,4,4,4,24,0.46,0.17,0.17,0.17,0,0,0,0
Washington,Douglas County,4,2,1,0,8,0.5,0.25,0.12,0.0,1,0,0,0
Washington,Ferry County,2,2,1,1,3,0.67,0.67,0.33,0.33,1,1,0,0
Washington,Franklin County,3,2,2,0,12,0.25,0.17,0.17,0.0,0,0,0,0
Washington,Garfield County,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0
Washington,Grant County,7,7,3,3,16,0.44,0.44,0.19,0.19,0,0,0,0
Washington,Grays Harbor County,7,5,4,2,16,0.44,0.31,0.25,0.12,0,0,0,0
Washington,Island County,4,2,2,0,21,0.19,0.1,0.1,0.0,0,0,0,0
Washington,Jefferson County,4,4,3,1,7,0.57,0.57,0.43,0.14,1,1,0,0
Washington,King County,81,22,22,33,397,0.2,0.06,0.06,0.08,0,0,0,0
Washington,Kitsap County,15,6,6,5,54,0.28,0.11,0.11,0.09,0,0,0,0
Washington,Kittitas County,4,4,2,0,8,0.5,0.5,0.25,0.0,1,1,0,0
Washington,Klickitat County,1,1,0,0,3,0.33,0.33,0.0,0.0,0,0,0,0
Washington,Lewis County,6,3,2,2,20,0.3,0.15,0.1,0.1,0,0,0,0
Washington,Lincoln County,2,2,1,1,4,0.5,0.5,0.25,0.25,1,1,0,0
Washington,Mason County,5,4,2,2,14,0.36,0.29,0.14,0.14,0,0,0,0
Washington,Okanogan County,2,2,1,1,10,0.2,0.2,0.1,0.1,0,0,0,0
Washington,Pacific County,2,2,1,2,7,0.29,0.29,0.14,0.29,0,0,0,0
Washington,Pend Oreille County,2,2,0,0,5,0.4,0.4,0.0,0.0,0,0,0,0
Washington,Pierce County,70,34,33,18,172,0.41,0.2,0.19,0.1,0,0,0,0
Washington,San Juan County,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0
Washington,Skagit County,8,4,3,3,29,0.28,0.14,0.1,0.1,0,0,0,0
Washington,Skamania County,1,1,1,1,5,0.2,0.2,0.2,0.2,0,0,0,0
Washington,Snohomish County,27,9,9,4,149,0.18,0.06,0.06,0.03,0,0,0,0
Washington,Spokane County,42,12,11,8,105,0.4,0.11,0.1,0.08,0,0,0,0
Washington,Stevens County,6,5,1,1,12,0.5,0.42,0.08,0.08,1,0,0,0
Washington,Thurston County,8,3,3,1,49,0.16,0.06,0.06,0.02,0,0,0,0
Washington,Wahkiakum County,1,1,0,0,1,1.0,1.0,0.0,0.0,1,1,0,0
Washington,Walla Walla County,6,1,1,2,12,0.5,0.08,0.08,0.17,1,0,0,0
Washington,Whatcom County,7,3,2,4,34,0.21,0.09,0.06,0.12,0,0,0,0
Washington,Whitman County,4,2,1,1,10,0.4,0.2,0.1,0.1,0,0,0,0
Washington,Yakima County,22,6,4,4,45,0.49,0.13,0.09,0.09,0,0,0,0
West Virginia,Barbour County,1,1,1,2,4,0.25,0.25,0.25,0.5,0,0,0,1
West Virginia,Berkeley County,3,0,0,0,14,0.21,0.0,0.0,0.0,0,0,0,0
West Virginia,Boone County,0,0,0,3,8,0.0,0.0,0.0,0.38,0,0,0,0
West Virginia,Braxton County,1,1,0,1,3,0.33,0.33,0.0,0.33,0,0,0,0
West Virginia,Brooke County,1,1,1,1,6,0.17,0.17,0.17,0.17,0,0,0,0
West Virginia,Cabell County,12,1,1,9,29,0.41,0.03,0.03,0.31,0,0,0,0
West Virginia,Calhoun County,1,1,0,1,2,0.5,0.5,0.0,0.5,1,1,0,1
West Virginia,Clay County,1,1,0,1,3,0.33,0.33,0.0,0.33,0,0,0,0
West Virginia,Doddridge County,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0
West Virginia,Fayette County,3,2,2,3,12,0.25,0.17,0.17,0.25,0,0,0,0
West Virginia,Gilmer County,1,1,1,0,2,0.5,0.5,0.5,0.0,1,1,1,0
